frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
,131.268603,131.2662472,167.7416219,165.2520855
,133.1618848,133.9280294,168.2623087,165.6683905
,134.661722,133.4170535,169.2767864,165.9672398
,134.9098178,134.5160754,163.315187,179.0589119
,136.0838013,131.1194885,158.7213781,175.575331
,136.3865685,140.7342518,157.713984,172.9423339
,136.497881,150.8488941,159.6690442,173.7410562
,137.7830875,153.3601114,161.3889377,173.5387326
,137.2687002,154.2022617,160.8372775,171.861956
,138.4927482,153.7146331,161.3154474,172.497795
,138.9164204,153.0513553,161.4967063,172.3803936
,139.0726748,153.7365028,162.1172456,171.7707883
,141.3701418,155.3049778,163.7519483,170.9138309
,143.3876947,155.1272864,164.9669226,170.0534514
,142.2241439,154.0410937,164.8183402,169.2983508
,142.5091795,153.9772298,164.7410643,169.5461581
,142.2804226,153.3681458,164.7923915,168.9769989
,140.5793694,152.199844,163.3139912,167.582428
,139.2992978,150.9155141,162.9357675,167.416634
,136.7734551,150.0070084,162.1794894,167.0685563
,135.5570372,151.8259941,162.4140953,168.0412789
,134.3045811,151.1375159,161.9180616,167.6997966
,133.9745216,152.14458,161.5880021,168.5385659
,133.9745216,152.5338228,161.7772244,168.8146802
,132.2447195,151.6023419,161.0217406,167.7600469
,131.0862562,150.7442917,160.1277525,166.8986171
,130.6770076,150.1363895,159.7185039,166.1998858
,131.7207516,149.9022726,160.1401735,165.6344741
,132.3516965,151.7614997,160.1290365,166.1775878
,132.0803063,153.7419797,158.5748317,166.7026944
,132.0012087,154.0931318,158.2439939,166.4573464
,131.7455371,154.1868188,157.9883222,166.5959243
,132.5163585,154.2318982,158.211112,166.7092392
,133.2583059,153.5164367,158.1310782,166.9769319
,134.7367649,153.3835142,158.4705294,167.0592774
,134.9740758,153.2487441,158.6122153,167.137813
,135.4082611,154.0691935,158.2782925,167.5366171
,135.6469186,155.2074772,157.6488639,168.4212947
,136.4261563,154.6561618,157.6917843,167.5384671
,136.2337589,155.5861733,156.6923786,168.2087596
,136.4736518,156.4682151,156.5686092,168.3316238
,136.4034021,156.8100529,155.8631722,168.3316238
,137.2644705,155.6518061,155.9938164,167.2961094
,137.49598,155.6518061,155.8555521,167.2961094
